objectID,name,slug,barcode,sku,price,special_price,brand,brand_label,category,description,image,in_stock
Webkul\Product\Models\ProductFlat::1081011,اوراك دجاج بالعظم,اوراك دجاج بالعظم,3850104294709,2003819000000,124.5,84.95,111,عام,لحوم، دواجن، و أسماك,اوراك دجاج بالعظم,,
Webkul\Product\Models\ProductFlat::1081010,Fresh Whole Chicken Legs,اوراك دجاج بالعظم,5023716101422,2003819000000,124.5,84.95,111,Generic,لحوم، دواجن، و أسماك,<p>Fresh Whole Chicken Legs</p>,,
Webkul\Product\Models\ProductFlat::259431,محمود الفار دجاجة كاملة,دجاجة-كاملة-بالوزن2003815000000,5023716101248,2003815000000,147.5,107.95,111,عام,لحوم، دواجن، و أسماك,<p>دجاجة كاملة بالوزن</p>,,
Webkul\Product\Models\ProductFlat::259430,Mahmoud ElFar Whole Chicken ,دجاجة-كاملة-بالوزن2003815000000,8001134017188,2003815000000,147.5,107.95,111,Generic,لحوم، دواجن، و أسماك,<p>Whole Chicken</p>,,
Webkul\Product\Models\ProductFlat::1184698,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,5281018006047,6224011241427,14.95,13.95,111,عام,المشروبات,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,,
Webkul\Product\Models\ProductFlat::1184697,V Super Soft Drink Diet Cola Soda 300Ml,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,8008990006806,6224011241427,14.95,13.95,111,Generic,المشروبات,<p>V Super Soft Drink Diet Cola Soda 300Ml</p>,,
Webkul\Product\Models\ProductFlat::217970,Chicken Shesh,شيش-طاووق-اورك-2003818000000,1700017002357,2003818000000,235.95,176.95,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN SHESH</p>,,
Webkul\Product\Models\ProductFlat::40039,Chicken Shesh,شيش-طاووق-اورك-2003818000000,6221711203984,2003818000000,235.95,176.95,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN SHESH</p>,,
Webkul\Product\Models\ProductFlat::1184696,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,8022297157870,6224011241427,14.95,13.95,111,عام,المشروبات,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,,
Webkul\Product\Models\ProductFlat::1184695,V Super Soft Drink Diet Cola Soda 300Ml,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,8022297157832,6224011241427,14.95,13.95,111,Generic,المشروبات,<p>V Super Soft Drink Diet Cola Soda 300Ml</p>,,
Webkul\Product\Models\ProductFlat::62174,دريم فانيليا 2 جم,دريم-فانيليا-2-جم,6225000354074,6223001086215,1.5,,111,عام,,دريم فانيليا 2 جم,,
Webkul\Product\Models\ProductFlat::62220,بيبسى مشروب غازى دايت 400 مل,بيبسى-مشروب-غازى-دايت-400-مل,6224009812943,6223001361824,11.25,,111,عام,,بيبسى مشروب غازى دايت 400 مل,,
Webkul\Product\Models\ProductFlat::62219,Pepsi diet soft drink 400ml,بيبسى-مشروب-غازى-دايت-400-مل,6224009812950,6223001361824,11.25,,111,Generic,,Pepsi diet soft drink 400ml,,
Webkul\Product\Models\ProductFlat::78421,Chicken Shesh,شيش-طاووق-اورك-2003818000000,6224009812936,2003818000000,235.95,176.95,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN SHESH</p>,,
Webkul\Product\Models\ProductFlat::449822,Chicken Shesh,شيش-طاووق-اورك-2003818000000,6224009812967,2003818000000,235.95,176.95,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN SHESH</p>,,
Webkul\Product\Models\ProductFlat::137664,دسانى مياة معدنية 600 مللى*18+2,دسانى-مياة-معدنية-600مللى*18+2,5023716666662,6224000557171,110,98.25,111,عام,المشروبات,<p>دسانى مياة معدنية 600مللى*18+2</p>,,
Webkul\Product\Models\ProductFlat::137663,Dasani Natural Water - low sodium 20 x 600 ml,دسانى-مياة-معدنية-600مللى*18+2,19518534,6224000557171,110,98.25,111,Generic,المشروبات,<p>Dasani Natural Water - low sodium 20 x 600 ml</p>,,
Webkul\Product\Models\ProductFlat::1126,مزارع دينا حليب كامل الدسم 0.850 لتر,مزارع-دينا-لبن-مبستر-0.850-لتر,19584070,6224000432003,54.5,44.75,111,عام,منتجات الألبان والبيض,<p>مزارع دينا لبن مبستر 0.850 لتر</p>,,
Webkul\Product\Models\ProductFlat::1125,Dina Farms Full Fat Milk 0.850 Liter,مزارع-دينا-لبن-مبستر-0.850-لتر,19551302,6224000432003,54.5,44.75,111,Generic,منتجات الألبان والبيض,<p>Dina Farms Fresh Full Fat Milk</p>,,
Webkul\Product\Models\ProductFlat::259437,محمود الفار دجاجة كاملة,دجاجة-كاملة-بالوزن2003815000000,19616838,2003815000000,147.5,107.95,111,عام,لحوم، دواجن، و أسماك,<p>دجاجة كاملة بالوزن</p>,,
Webkul\Product\Models\ProductFlat::259436,Mahmoud ElFar Whole Chicken ,دجاجة-كاملة-بالوزن2003815000000,6972081860580,2003815000000,147.5,107.95,111,Generic,لحوم، دواجن، و أسماك,<p>Whole Chicken</p>,,
Webkul\Product\Models\ProductFlat::277460,شاورما دجاج متبلة,شاورمة-دجاج-2003827000000,,2003827000000,313.95,284.95,111,عام,لحوم، دواجن، و أسماك,<p>شاورمة دجاج سادة</p>,,
Webkul\Product\Models\ProductFlat::277459,Marinated Chicken Shawarma,شاورمة-دجاج-2003827000000,,2003827000000,313.95,284.95,111,Generic,لحوم، دواجن، و أسماك,<p>Plain Chicken Shawerma</p>,,
Webkul\Product\Models\ProductFlat::134892,دبوس دجاج,دبوس دجاج,,2003820000000,145.25,,111,عام,لحوم، دواجن، و أسماك,دبوس دجاج,,
Webkul\Product\Models\ProductFlat::134891,Chicken Drumstick,دبوس دجاج,,2003820000000,145.25,,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN DRUMSTICK</p>,,
Webkul\Product\Models\ProductFlat::235651,دريم بيكنج بودر 16جم,دريم-بيكنج-بودر-16جم6223001086222,,6223001086222,2.75,,111,عام,الأغذية المعلبة,دريم بيكنج بودر 16جم,,
Webkul\Product\Models\ProductFlat::220745,دسانى مياة معدنية 600 مللى*18+2,دسانى-مياة-معدنية-600مللى*18+2,,6224000557171,110,98.25,111,عام,المشروبات,<p>دسانى مياة معدنية 600مللى*18+2</p>,,
Webkul\Product\Models\ProductFlat::220744,Dasani Natural Water - low sodium 20 x 600 ml,دسانى-مياة-معدنية-600مللى*18+2,,6224000557171,110,98.25,111,Generic,المشروبات,<p>Dasani Natural Water - low sodium 20 x 600 ml</p>,,
Webkul\Product\Models\ProductFlat::351240,اسكالوب بانيه دجاج,اسكالوب بانيه دجاج,,2003832000000,280.5,,111,عام,لحوم، دواجن، و أسماك,اسكالوب بانيه دجاج,,
Webkul\Product\Models\ProductFlat::351239,Chicken Escalope Breaded,اسكالوب بانيه دجاج,,2003832000000,280.5,,111,Generic,لحوم، دواجن، و أسماك,Chicken Escalope Breaded,,
Webkul\Product\Models\ProductFlat::139306,دساني مياة معدنية جالون 18.9 لتر,دساني-مياة-معدنية-جالون-18.9مل,,5449000200976,94.95,55,111,عام,المشروبات,<p>دساني مياة معدنية جالون 18.9 لتر</p>,,
Webkul\Product\Models\ProductFlat::139305,Dasani Water 18.9 liter,دساني-مياة-معدنية-جالون-18.9مل,,5449000200976,94.95,55,111,Generic,المشروبات,<p>Dasani Water 18.9 liter</p>,,
Webkul\Product\Models\ProductFlat::90686,الضحى دقيق ,الضحى-دقيق--6223000662526,,6223000662526,39.5,26.95,111,عام,الأغذية المعلبة,الضحى دقيق 1ك,,
Webkul\Product\Models\ProductFlat::90685,Al Doha Fine Flour,الضحى-دقيق--6223000662526,,6223000662526,39.5,26.95,111,Generic,الأغذية المعلبة,Al Doha Fine Flour,,
Webkul\Product\Models\ProductFlat::469970,ماجي مرقة فراخ 1 مكعب,ماجي-مرقة-فراخ-1-مكعب-6221007000204,,6221007000204,1.25,,111,عام,الأغذية المعلبة,ماجي مرقة فراخ 1 مكعب,,
Webkul\Product\Models\ProductFlat::469969,Maggi Chicken Stock Cube 8 Gr,ماجي-مرقة-فراخ-1-مكعب-6221007000204,,6221007000204,1.25,,111,Generic,الأغذية المعلبة,Maggi Chicken Stock Cube 8 Gr,,
Webkul\Product\Models\ProductFlat::74950,دساني مياة معدنية جالون 18.9 لتر,دساني-مياة-معدنية-جالون-18.9مل,,5449000200976,94.95,55,111,عام,المشروبات,<p>دساني مياة معدنية جالون 18.9 لتر</p>,,
Webkul\Product\Models\ProductFlat::74949,Dasani Water 18.9 liter,دساني-مياة-معدنية-جالون-18.9مل,,5449000200976,94.95,55,111,Generic,المشروبات,<p>Dasani Water 18.9 liter</p>,,
Webkul\Product\Models\ProductFlat::1258458,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,,6224011241427,14.95,13.95,111,عام,المشروبات,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,,
Webkul\Product\Models\ProductFlat::1258457,V Super Soft Drink Diet Cola Soda 300Ml,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,,6224011241427,14.95,13.95,111,Generic,المشروبات,<p>V Super Soft Drink Diet Cola Soda 300Ml</p>,,
Webkul\Product\Models\ProductFlat::1184718,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,,6224011241427,14.95,13.95,111,عام,المشروبات,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,,
Webkul\Product\Models\ProductFlat::1184717,V Super Soft Drink Diet Cola Soda 300Ml,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,,6224011241427,14.95,13.95,111,Generic,المشروبات,<p>V Super Soft Drink Diet Cola Soda 300Ml</p>,,
Webkul\Product\Models\ProductFlat::107128,لمار حليب خالي دسم 1 لتر,لمار-حليب-خالي-دسم1-لتر,,6224001105012,48.95,44,111,عام,منتجات الألبان والبيض,<p>لمار حليب خالي دسم1 لتر</p>,,
Webkul\Product\Models\ProductFlat::104182,المراعي زبادي يوناني دسم 5%,المراعي-زبادي-يوناني-دسم-5%-6223001871019,,6223001871019,41,34.95,111,عام,منتجات الألبان والبيض,المراعي زبادي يوناني دسم 5%,,
Webkul\Product\Models\ProductFlat::91482,بيبسى مشروب غازى دايت 400 مل,بيبسى-مشروب-غازى-دايت-400-مل,,6223001361824,11.25,,111,عام,,بيبسى مشروب غازى دايت 400 مل,,
Webkul\Product\Models\ProductFlat::91481,Pepsi diet soft drink 400ml,بيبسى-مشروب-غازى-دايت-400-مل,,6223001361824,11.25,,111,Generic,,Pepsi diet soft drink 400ml,,
Webkul\Product\Models\ProductFlat::113372,دريم فانيليا 2 جم,دريم-فانيليا-2-جم,,6223001086215,1.5,,111,عام,,دريم فانيليا 2 جم,,
Webkul\Product\Models\ProductFlat::78414,اسكالوب بانيه دجاج,اسكالوب بانيه دجاج,,2003832000000,280.5,,111,عام,لحوم، دواجن، و أسماك,اسكالوب بانيه دجاج,,
Webkul\Product\Models\ProductFlat::78413,Chicken Escalope Breaded,اسكالوب بانيه دجاج,,2003832000000,280.5,,111,Generic,لحوم، دواجن، و أسماك,Chicken Escalope Breaded,,
Webkul\Product\Models\ProductFlat::40032,اسكالوب بانيه دجاج,اسكالوب بانيه دجاج,,2003832000000,280.5,,111,عام,لحوم، دواجن، و أسماك,اسكالوب بانيه دجاج,,
Webkul\Product\Models\ProductFlat::40031,Chicken Escalope Breaded,اسكالوب بانيه دجاج,,2003832000000,280.5,,111,Generic,لحوم، دواجن، و أسماك,Chicken Escalope Breaded,,
Webkul\Product\Models\ProductFlat::91436,دريم فانيليا 2 جم,دريم-فانيليا-2-جم,,6223001086215,1.5,,111,عام,,دريم فانيليا 2 جم,,
Webkul\Product\Models\ProductFlat::48922,المراعي زبادي يوناني دسم 5%,المراعي-زبادي-يوناني-دسم-5%-6223001871019,,6223001871019,41,34.95,111,عام,منتجات الألبان والبيض,المراعي زبادي يوناني دسم 5%,,
Webkul\Product\Models\ProductFlat::125290,جهينة زبادى يونانى نصف دسم 2% 180 جم,جهينة-زبادى-يونانى-نصف-دسم-2%-180-جم,,6222014352195,41.5,30.25,111,عام,,جهينة زبادى يونانى نصف دسم 2% 180 جم,,
Webkul\Product\Models\ProductFlat::38396,المراعي زبادي يوناني دسم 2% ,المراعي-زبادي-يوناني-دسم-2%--6223001870081,,6223001870081,41,34.95,111,عام,منتجات الألبان والبيض,المراعي زبادي يوناني دسم 2% ,,
Webkul\Product\Models\ProductFlat::38395,Almarai Greek Yogurt 170G Creamy 2%,المراعي-زبادي-يوناني-دسم-2%--6223001870081,,6223001870081,41,34.95,111,Generic,منتجات الألبان والبيض,Almarai Greek Yogurt Creamy 2%,,
Webkul\Product\Models\ProductFlat::34164,دانيت كريم كراميل 75 جم,دانيت-كريم-كراميل-75-جم-6223002384051,,6223002384051,9.75,,111,عام,منتجات الألبان والبيض,دانيت كريم كراميل 75 جم,,
Webkul\Product\Models\ProductFlat::1184706,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,,6224011241427,14.95,13.95,111,عام,المشروبات,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,,
Webkul\Product\Models\ProductFlat::1184705,V Super Soft Drink Diet Cola Soda 300Ml,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,,6224011241427,14.95,13.95,111,Generic,المشروبات,<p>V Super Soft Drink Diet Cola Soda 300Ml</p>,,
Webkul\Product\Models\ProductFlat::1618684,صدور دجاج مخلية ,صدور-دجاج-مخلية--2003817000000,,2003817000000,258.25,182.95,111,عام,لحوم، دواجن، و أسماك,صدور دجاج مخلية ,,
Webkul\Product\Models\ProductFlat::1618683,Fresh Chicken Breast ,صدور-دجاج-مخلية--2003817000000,,2003817000000,258.25,182.95,111,Generic,لحوم، دواجن، و أسماك,<p>Fresh Chicken Breast&nbsp;</p>,,
Webkul\Product\Models\ProductFlat::67798,لمار حليب خالي دسم 1 لتر,لمار-حليب-خالي-دسم1-لتر,,6224001105012,48.95,44,111,عام,منتجات الألبان والبيض,<p>لمار حليب خالي دسم1 لتر</p>,,
Webkul\Product\Models\ProductFlat::217975,دبوس دجاج,دبوس دجاج,,2003820000000,145.25,,111,عام,لحوم، دواجن، و أسماك,دبوس دجاج,,
Webkul\Product\Models\ProductFlat::217974,Chicken Drumstick,دبوس دجاج,,2003820000000,145.25,,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN DRUMSTICK</p>,,
Webkul\Product\Models\ProductFlat::196532,بيبسي دايت 330 مل,بيبسي-دايت-330-مل,,6223001360186,14.75,13.5,111,عام,,بيبسي دايت 330 مل,,
Webkul\Product\Models\ProductFlat::196531,Pepsi Diet 330ml,بيبسي-دايت-330-مل,,6223001360186,14.75,13.5,111,Generic,,Pepsi Diet 330ml,,
Webkul\Product\Models\ProductFlat::251078,Indomie Instant Noodles Chicken Flavour Jumbo 110 Gm ,اندومى نودلز بطعم الفراخ 100جم089686120660,,89686120660,9.95,,111,Generic,الأغذية المعلبة,<p>Indomie Jumbo Instant Noodles Chicken Flavor</p>,,
Webkul\Product\Models\ProductFlat::351247,Chicken Shesh,شيش-طاووق-اورك-2003818000000,,2003818000000,235.95,176.95,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN SHESH</p>,,
Webkul\Product\Models\ProductFlat::31016,المراعي زبادي يوناني دسم 2% ,المراعي-زبادي-يوناني-دسم-2%--6223001870081,,6223001870081,41,34.95,111,عام,منتجات الألبان والبيض,المراعي زبادي يوناني دسم 2% ,,
Webkul\Product\Models\ProductFlat::31015,Almarai Greek Yogurt 170G Creamy 2%,المراعي-زبادي-يوناني-دسم-2%--6223001870081,,6223001870081,41,34.95,111,Generic,منتجات الألبان والبيض,Almarai Greek Yogurt Creamy 2%,,
Webkul\Product\Models\ProductFlat::134870,محمود الفار اجنحة دجاج,اجنحة دجاج,,2003823000000,82.95,49.95,111,عام,لحوم، دواجن، و أسماك,<p>اجنحة دجاج</p>,,
Webkul\Product\Models\ProductFlat::134869,Mahmoud ElFar Chicken Wings,اجنحة دجاج,,2003823000000,82.95,49.95,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN WINGS</p>,,
Webkul\Product\Models\ProductFlat::30378,دومتي جبنة ملح خفيف,دومتي-جبنة-ملح-خفيف,,2000452000000,169.95,134.95,111,عام,الجبن واللحوم الباردة ,دومتي جبنة ملح خفيف 1ك,,
Webkul\Product\Models\ProductFlat::30377,Domty Cheese Light salt,دومتي-جبنة-ملح-خفيف,,2000452000000,169.95,134.95,111,Generic,الجبن واللحوم الباردة ,<p>Domty Cheese Light salt</p>,,
Webkul\Product\Models\ProductFlat::1184704,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,,6224011241427,14.95,13.95,111,عام,المشروبات,ڤي سوبر مشروب عازى صودا دايت كولا 300 مل,,
Webkul\Product\Models\ProductFlat::1184703,V Super Soft Drink Diet Cola Soda 300Ml,ڤي-سوبر-مشروب-عازى-صودا-دايت-كولا-300-مل-6224011241427,,6224011241427,14.95,13.95,111,Generic,المشروبات,<p>V Super Soft Drink Diet Cola Soda 300Ml</p>,,
Webkul\Product\Models\ProductFlat::187680,بيكر دريم خميرة جافة فورية ,بيكر-دريم-خميرة-جافة-فورية-11-جم,,6917790012066,5.95,,111,عام,الأغذية المعلبة,بيكر دريم خميرة جافة فورية 11 جم,,
Webkul\Product\Models\ProductFlat::187679,Baker Dream Instant Dry Yeast ,بيكر-دريم-خميرة-جافة-فورية-11-جم,,6917790012066,5.95,,111,Generic,الأغذية المعلبة,<p>Baker Dream Instant Dry Yeast 11Gm</p>,,
Webkul\Product\Models\ProductFlat::19812,المراعي زبادي يوناني دسم 5%,المراعي-زبادي-يوناني-دسم-5%-6223001871019,,6223001871019,41,34.95,111,عام,منتجات الألبان والبيض,المراعي زبادي يوناني دسم 5%,,
Webkul\Product\Models\ProductFlat::32412,مزارع دينا جبنه فيتا 500 جرام,مزارع-دينا-جبنه-فيتا-500-جرام,,6224011439015,111,86,111,عام,جبنه,مزارع دينا جبنه فيتا 500 جرام,,
Webkul\Product\Models\ProductFlat::32411,Dina Farms Soft Full Cream White Cheese - vegetable oil free,مزارع-دينا-جبنه-فيتا-500-جرام,,6224011439015,111,86,111,Generic,جبنه,<p>Dina Farms Soft Full Cream White Cheese - vegetable oil free</p>,,
Webkul\Product\Models\ProductFlat::6530,دومتى لبن كا مل الدسم 1لتر,دومتى-لبن-كا-مل-الدسم-1لتر,,6223000758717,50,42,111,عام,,دومتى لبن كا مل الدسم 1لتر,,
Webkul\Product\Models\ProductFlat::6529,"Domty Long Life Full Fat Milk - milk powder free, additives free",دومتى-لبن-كا-مل-الدسم-1لتر,,6223000758717,50,42,111,Generic,,"<p>Domty Long Life Full Fat Milk - milk powder free, additives free</p>",,
Webkul\Product\Models\ProductFlat::220227,المراعي زبادي يوناني دسم 2% ,المراعي-زبادي-يوناني-دسم-2%--6223001870081,,6223001870081,41,34.95,111,عام,منتجات الألبان والبيض,المراعي زبادي يوناني دسم 2% ,,
Webkul\Product\Models\ProductFlat::220226,Almarai Greek Yogurt 170G Creamy 2%,المراعي-زبادي-يوناني-دسم-2%--6223001870081,,6223001870081,41,34.95,111,Generic,منتجات الألبان والبيض,Almarai Greek Yogurt Creamy 2%,,
Webkul\Product\Models\ProductFlat::190266,لمار حليب خالي دسم 1 لتر,لمار-حليب-خالي-دسم1-لتر,,6224001105012,48.95,44,111,عام,منتجات الألبان والبيض,<p>لمار حليب خالي دسم1 لتر</p>,,
Webkul\Product\Models\ProductFlat::188944,زبادي دانون طبيعي 100 جم عرض 6+2,زبادي-دانون-طبيعي-100-جم-عرض-6+2-6223002383252,,6223002383252,65.95,50.75,111,عام,منتجات الألبان والبيض,زبادي دانون طبيعي 100 جم عرض 6+2,,
Webkul\Product\Models\ProductFlat::188943,Danone Plain Yogurt  offer (6+2)* 100 gm,زبادي-دانون-طبيعي-100-جم-عرض-6+2-6223002383252,,6223002383252,65.95,50.75,111,Generic,منتجات الألبان والبيض,Danone Plain Yogurt  offer (6+2)* 100 gm,,
Webkul\Product\Models\ProductFlat::28728,كبدة دجاج 1 كجم,كبده دجاج,,2003821000000,145.25,,111,عام,لحوم، دواجن، و أسماك,<p>كبدة دجاج 1 كجم</p>,,
Webkul\Product\Models\ProductFlat::28727,Chicken Liver,كبده دجاج,,2003821000000,145.25,,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN LIVER</p>,,
Webkul\Product\Models\ProductFlat::38522,دسانى مياه معدنيه 1.5 لتر,دسانى مياه معدنيه 1.5لتر,,5449000098504,9.95,9,111,عام,المشروبات,<p>دسانى مياه معدنيه 1.5لتر</p>,,
Webkul\Product\Models\ProductFlat::38521,Dasani Mineral Water 1.5 Liter,دسانى مياه معدنيه 1.5لتر,,5449000098504,9.95,9,111,Generic,المشروبات,<p>Dasani Natural Water 1.5L&nbsp;</p>,,
Webkul\Product\Models\ProductFlat::196556,بيبسى مشروب غازى دايت 400 مل,بيبسى-مشروب-غازى-دايت-400-مل,,6223001361824,11.25,,111,عام,,بيبسى مشروب غازى دايت 400 مل,,
Webkul\Product\Models\ProductFlat::196555,Pepsi diet soft drink 400ml,بيبسى-مشروب-غازى-دايت-400-مل,,6223001361824,11.25,,111,Generic,,Pepsi diet soft drink 400ml,,
Webkul\Product\Models\ProductFlat::449836,دبوس دجاج,دبوس دجاج,,2003820000000,145.25,,111,عام,لحوم، دواجن، و أسماك,دبوس دجاج,,
Webkul\Product\Models\ProductFlat::449835,Chicken Drumstick,دبوس دجاج,,2003820000000,145.25,,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN DRUMSTICK</p>,,
Webkul\Product\Models\ProductFlat::232705,دسانى مياه معدنيه 600مل,دسانى مياه معدنيه 600مل,,87303322,6,5.5,111,عام,المشروبات,<p>دسانى مياه معدنيه 600مل</p>,,
Webkul\Product\Models\ProductFlat::232704,Dasani Natural Water,دسانى مياه معدنيه 600مل,,87303322,6,5.5,111,Generic,المشروبات,<p>Dasani Natural Water</p>,,
Webkul\Product\Models\ProductFlat::886,كنور مرقه دجاج 12 مكعب,كنور-مرقه-دجاج12مكعب8-جم,,6221155112811,18,,111,عام,الأغذية المعلبة,<p>كنور مرقه دجاج12مكعب8 جم</p>,,
Webkul\Product\Models\ProductFlat::885,Knorr Chicken Stock 12 Cubes,كنور-مرقه-دجاج12مكعب8-جم,,6221155112811,18,,111,Generic,الأغذية المعلبة,<p>Knorr Chicken Stock Cubes (12 Pieces) - preservatives free 108 gr</p>,,
Webkul\Product\Models\ProductFlat::186256,ريحانه دقيق فاخر ,ريحانه-دقيق-فاخر--6224007367438,,6224007367438,33,26.25,111,عام,الأغذية المعلبة,ريحانه دقيق فاخر 1كجم,,
Webkul\Product\Models\ProductFlat::186255,Rehana Fine Flour ,ريحانه-دقيق-فاخر--6224007367438,,6224007367438,33,26.25,111,Generic,الأغذية المعلبة,<p>Rehana Fine Flour 1 kg</p>,,
Webkul\Product\Models\ProductFlat::209201,المراعي زبادي يوناني دسم 5%,المراعي-زبادي-يوناني-دسم-5%-6223001871019,,6223001871019,41,34.95,111,عام,منتجات الألبان والبيض,المراعي زبادي يوناني دسم 5%,,
Webkul\Product\Models\ProductFlat::259439,محمود الفار دجاجة كاملة,دجاجة-كاملة-بالوزن2003815000000,,2003815000000,147.5,107.95,111,عام,لحوم، دواجن، و أسماك,<p>دجاجة كاملة بالوزن</p>,,
Webkul\Product\Models\ProductFlat::259438,Mahmoud ElFar Whole Chicken ,دجاجة-كاملة-بالوزن2003815000000,,2003815000000,147.5,107.95,111,Generic,لحوم، دواجن، و أسماك,<p>Whole Chicken</p>,,
Webkul\Product\Models\ProductFlat::19904,دانيت شيكولاته 100 جم,دانيت-شيكولاته-100-جم-6223002380152,,6223002380152,11.75,10,111,عام,منتجات الألبان والبيض,دانيت شيكولاته 100 جم,,
Webkul\Product\Models\ProductFlat::791930,دسانى مياه معدنيه 1.5لتر * 12 قطعة,دسانى-مياه-معدنيه-1.5لتر-6224000557188,,6224000557188,110,99.25,111,عام,المشروبات,<p>دسانى مياه معدنيه 1.5لتر</p>,,
Webkul\Product\Models\ProductFlat::791929,Dasani Mineral Water 1.5 Liter * 12 pieces,دسانى-مياه-معدنيه-1.5لتر-6224000557188,,6224000557188,110,99.25,111,Generic,المشروبات,<p>Dasani Mineral Water 1.5 Liter</p>,,
Webkul\Product\Models\ProductFlat::134894,كبدة دجاج 1 كجم,كبده دجاج,,2003821000000,145.25,,111,عام,لحوم، دواجن، و أسماك,<p>كبدة دجاج 1 كجم</p>,,
Webkul\Product\Models\ProductFlat::134893,Chicken Liver,كبده دجاج,,2003821000000,145.25,,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN LIVER</p>,,
Webkul\Product\Models\ProductFlat::280420,صدور دجاج متبلة تندورى ,صدور دجاج متبلة تندورى ,,2003833000000,374.5,285.95,111,عام,لحوم، دواجن، و أسماك,صدور دجاج متبلة تندورى ,,
Webkul\Product\Models\ProductFlat::280419,Tandoori Marinated Chicken Breasts,صدور دجاج متبلة تندورى ,,2003833000000,374.5,285.95,111,Generic,لحوم، دواجن، و أسماك,<p>Chicken Fillet Marinated</p>,,
Webkul\Product\Models\ProductFlat::449752,محمود الفار اجنحة دجاج,اجنحة دجاج,,2003823000000,82.95,49.95,111,عام,لحوم، دواجن، و أسماك,<p>اجنحة دجاج</p>,,
Webkul\Product\Models\ProductFlat::449751,Mahmoud ElFar Chicken Wings,اجنحة دجاج,,2003823000000,82.95,49.95,111,Generic,لحوم، دواجن، و أسماك,<p>CHICKEN WINGS</p>,,
Webkul\Product\Models\ProductFlat::221573,مزارع دينا جبنه فيتا 500 جرام,مزارع-دينا-جبنه-فيتا-500-جرام,,6224011439015,111,86,111,عام,جبنه,مزارع دينا جبنه فيتا 500 جرام,,
Webkul\Product\Models\ProductFlat::221572,Dina Farms Soft Full Cream White Cheese - vegetable oil free,مزارع-دينا-جبنه-فيتا-500-جرام,,6224011439015,111,86,111,Generic,جبنه,<p>Dina Farms Soft Full Cream White Cheese - vegetable oil free</p>,,
Webkul\Product\Models\ProductFlat::232723,دساني مياة طبيعية 330مللى,دساني-مياة-طبيعية-330مللى90382895,,90382895,4.75,,111,عام,المشروبات,<p>دساني مياة طبيعية 330مللى</p>,,
Webkul\Product\Models\ProductFlat::232722,Dasani Natural Water 330Ml,دساني-مياة-طبيعية-330مللى90382895,,90382895,4.75,,111,Generic,المشروبات,<p>Dasani Natural Water 330Ml 330 Ml</p>,,
Webkul\Product\Models\ProductFlat::235659,دريم بيكنج بودر 16جم,دريم-بيكنج-بودر-16جم6223001086222,,6223001086222,2.75,,111,عام,الأغذية المعلبة,دريم بيكنج بودر 16جم,,
Webkul\Product\Models\ProductFlat::113418,بيبسى مشروب غازى دايت 400 مل,بيبسى-مشروب-غازى-دايت-400-مل,,6223001361824,11.25,,111,عام,,بيبسى مشروب غازى دايت 400 مل,,
Webkul\Product\Models\ProductFlat::113417,Pepsi diet soft drink 400ml,بيبسى-مشروب-غازى-دايت-400-مل,,6223001361824,11.25,,111,Generic,,Pepsi diet soft drink 400ml,,
